Name,Origine,Destinazione,Total_Minu,Total_Mete
66063 - 28060,66063.0,28060.0,288.53,555131.27
66006 - 28060,66006.0,28060.0,287.43,556559.88
66007 - 28060,66007.0,28060.0,308.19,586104.4
64068 - 28060,64068.0,28060.0,363.13,697777.96
64069 - 28060,64069.0,28060.0,371.38,726279.11
64070 - 28060,64070.0,28060.0,387.97,743641.81
64071 - 28060,64071.0,28060.0,383.28,737635.45
76041 - 28060,76041.0,28060.0,448.08,860856.04
76042 - 28060,76042.0,28060.0,444.48,871200.98
43012 - 28060,43012.0,28060.0,188.43,345930.3
40028 - 28060,40028.0,28060.0,115.81,210437.09
40031 - 28060,40031.0,28060.0,126.07,208446.47
40032 - 28060,40032.0,28060.0,117.32,201127.64
20005 - 28060,20005.0,28060.0,79.12,133469.45
20006 - 28060,20006.0,28060.0,68.81,100492.51
20007 - 28060,20007.0,28060.0,92.11,150917.95
20008 - 28060,20008.0,28060.0,99.16,159919.61
20009 - 28060,20009.0,28060.0,67.7,98870.37
20010 - 28060,20010.0,28060.0,86.0,145811.48
20011 - 28060,20011.0,28060.0,89.44,146263.25
20012 - 28060,20012.0,28060.0,94.42,154912.64
20013 - 28060,20013.0,28060.0,69.47,114687.71
20014 - 28060,20014.0,28060.0,72.82,128685.96
20015 - 28060,20015.0,28060.0,85.47,142968.88
20016 - 28060,20016.0,28060.0,79.41,134640.73
20017 - 28060,20017.0,28060.0,72.61,128698.83
18096 - 28060,18096.0,28060.0,149.65,263114.37
20045 - 28060,20045.0,28060.0,71.44,124473.8
20046 - 28060,20046.0,28060.0,82.96,115674.0
20047 - 28060,20047.0,28060.0,82.41,142609.64
20048 - 28060,20048.0,28060.0,92.58,147874.95
20049 - 28060,20049.0,28060.0,74.36,107762.85
20050 - 28060,20050.0,28060.0,97.62,155524.35
20051 - 28060,20051.0,28060.0,84.38,139154.1
20052 - 28060,20052.0,28060.0,72.91,126445.73
20053 - 28060,20053.0,28060.0,68.49,115740.98
55011 - 28060,55011.0,28060.0,182.31,354427.23
55012 - 28060,55012.0,28060.0,245.91,419192.26
55013 - 28060,55013.0,28060.0,190.92,363956.0
55014 - 28060,55014.0,28060.0,211.42,408867.39
55015 - 28060,55015.0,28060.0,213.88,399534.08
55016 - 28060,55016.0,28060.0,217.3,415286.13
55017 - 28060,55017.0,28060.0,240.17,434785.1
20055 - 28060,20055.0,28060.0,76.24,135285.82
22151 - 28060,22151.0,28060.0,124.67,203320.78
22152 - 28060,22152.0,28060.0,127.95,223954.06
22153 - 28060,22153.0,28060.0,96.48,168120.62
22154 - 28060,22154.0,28060.0,128.04,223728.46
22155 - 28060,22155.0,28060.0,126.54,224128.22
22156 - 28060,22156.0,28060.0,80.96,104023.15
22157 - 28060,22157.0,28060.0,84.02,106601.2
22158 - 28060,22158.0,28060.0,135.55,216005.96
22159 - 28060,22159.0,28060.0,130.84,228641.18
22160 - 28060,22160.0,28060.0,111.76,204710.93
22161 - 28060,22161.0,28060.0,86.09,156053.72
22162 - 28060,22162.0,28060.0,135.01,232531.68
22163 - 28060,22163.0,28060.0,136.25,232254.77
22164 - 28060,22164.0,28060.0,103.67,123108.69
22165 - 28060,22165.0,28060.0,78.74,98169.98
22166 - 28060,22166.0,28060.0,122.36,199942.47
22167 - 28060,22167.0,28060.0,103.89,196375.3
22168 - 28060,22168.0,28060.0,103.58,132351.14
46023 - 28060,46023.0,28060.0,193.75,346875.59
46024 - 28060,46024.0,28060.0,156.42,298397.81
46025 - 28060,46025.0,28060.0,182.37,312739.15
46026 - 28060,46026.0,28060.0,139.15,259274.49
46027 - 28060,46027.0,28060.0,191.35,321532.27
46028 - 28060,46028.0,28060.0,163.23,307188.67
46029 - 28060,46029.0,28060.0,200.98,354769.47
46030 - 28060,46030.0,28060.0,170.55,313385.57
37032 - 28060,37032.0,28060.0,81.67,150982.97
41013 - 28060,41013.0,28060.0,144.32,274357.15
56027 - 28060,56027.0,28060.0,231.01,439812.12
56028 - 28060,56028.0,28060.0,223.56,411686.55
56029 - 28060,56029.0,28060.0,216.12,401530.37
56030 - 28060,56030.0,28060.0,220.86,409999.29
56031 - 28060,56031.0,28060.0,238.1,430279.53
56032 - 28060,56032.0,28060.0,227.15,417430.1
56033 - 28060,56033.0,28060.0,208.56,393599.46
56034 - 28060,56034.0,28060.0,231.04,419643.11
56035 - 28060,56035.0,28060.0,264.98,461499.89
22063 - 28060,22063.0,28060.0,131.42,227392.95
23081 - 28060,23081.0,28060.0,38.68,64160.94
23082 - 28060,23082.0,28060.0,52.89,94558.79
23083 - 28060,23083.0,28060.0,56.55,98958.62
23084 - 28060,23084.0,28060.0,69.73,110059.37
23085 - 28060,23085.0,28060.0,52.51,61774.71
22169 - 28060,22169.0,28060.0,121.25,217726.68
22170 - 28060,22170.0,28060.0,129.68,227688.97
22171 - 28060,22171.0,28060.0,76.08,96298.84
22172 - 28060,22172.0,28060.0,108.78,142288.71
22173 - 28060,22173.0,28060.0,125.66,220419.93
22174 - 28060,22174.0,28060.0,90.36,109773.83
22175 - 28060,22175.0,28060.0,124.06,219180.89
22176 - 28060,22176.0,28060.0,132.84,195492.73
52012 - 28060,52012.0,28060.0,139.24,263786.14
52013 - 28060,52013.0,28060.0,158.92,285306.23
52014 - 28060,52014.0,28060.0,183.77,323871.61
52015 - 28060,52015.0,28060.0,175.34,327552.63
49017 - 28060,49017.0,28060.0,180.62,338346.79
49018 - 28060,49018.0,28060.0,197.13,373606.63
49019 - 28060,49019.0,28060.0,202.83,376237.11
49020 - 28060,49020.0,28060.0,209.45,388430.36
50001 - 28060,50001.0,28060.0,146.06,266804.44
50002 - 28060,50002.0,28060.0,148.16,269167.79
50003 - 28060,50003.0,28060.0,158.32,288945.6
50004 - 28060,50004.0,28060.0,156.83,283636.33
50005 - 28060,50005.0,28060.0,161.21,272290.62
50006 - 28060,50006.0,28060.0,188.04,355611.98
50007 - 28060,50007.0,28060.0,168.76,279541.0
50008 - 28060,50008.0,28060.0,165.6,295265.07
50009 - 28060,50009.0,28060.0,147.78,270558.4
56036 - 28060,56036.0,28060.0,219.96,408977.14
56037 - 28060,56037.0,28060.0,249.3,473776.43
56038 - 28060,56038.0,28060.0,245.56,459472.61
56039 - 28060,56039.0,28060.0,238.58,452006.79
56040 - 28060,56040.0,28060.0,228.74,418242.45
56041 - 28060,56041.0,28060.0,261.36,476131.62
56042 - 28060,56042.0,28060.0,216.97,420667.74
56043 - 28060,56043.0,28060.0,238.44,429981.38
56044 - 28060,56044.0,28060.0,223.24,388230.11
56045 - 28060,56045.0,28060.0,247.75,459175.51
56046 - 28060,56046.0,28060.0,248.92,467074.86
56047 - 28060,56047.0,28060.0,217.0,404614.38
47016 - 28060,47016.0,28060.0,132.11,247793.56
23086 - 28060,23086.0,28060.0,76.33,124109.32
18021 - 28060,18021.0,28060.0,171.82,281384.17
18022 - 28060,18022.0,28060.0,178.44,318940.48
18023 - 28060,18023.0,28060.0,142.35,270035.43
18024 - 28060,18024.0,28060.0,133.9,255145.59
18025 - 28060,18025.0,28060.0,147.68,274849.99
18026 - 28060,18026.0,28060.0,134.0,256087.15
18027 - 28060,18027.0,28060.0,175.31,315194.84
18028 - 28060,18028.0,28060.0,152.1,273127.36
18029 - 28060,18029.0,28060.0,137.99,258683.25
54049 - 28060,54049.0,28060.0,205.37,349995.31
54050 - 28060,54050.0,28060.0,210.16,366934.25
54051 - 28060,54051.0,28060.0,232.22,402366.56
53002 - 28060,53002.0,28060.0,190.35,341170.36
53003 - 28060,53003.0,28060.0,285.32,496861.98
53004 - 28060,53004.0,28060.0,209.32,358120.51
53005 - 28060,53005.0,28060.0,228.56,393810.77
53006 - 28060,53006.0,28060.0,232.66,423103.2
53007 - 28060,53007.0,28060.0,194.66,344886.87
53008 - 28060,53008.0,28060.0,178.11,324473.87
53009 - 28060,53009.0,28060.0,212.9,399977.74
53010 - 28060,53010.0,28060.0,225.0,416517.38
47017 - 28060,47017.0,28060.0,125.14,228745.42
47018 - 28060,47018.0,28060.0,113.13,187782.11
47019 - 28060,47019.0,28060.0,133.71,211514.88
50037 - 28060,50037.0,28060.0,152.39,289072.02
51002 - 28060,51002.0,28060.0,156.38,295013.84
18030 - 28060,18030.0,28060.0,151.75,288449.34
18031 - 28060,18031.0,28060.0,137.54,259245.34
18032 - 28060,18032.0,28060.0,138.49,266048.99
18033 - 28060,18033.0,28060.0,147.42,282194.17
20018 - 28060,20018.0,28060.0,74.56,125241.93
20019 - 28060,20019.0,28060.0,86.99,134525.05
20020 - 28060,20020.0,28060.0,90.74,147369.58
20021 - 28060,20021.0,28060.0,75.58,129330.12
20022 - 28060,20022.0,28060.0,96.29,162072.06
20023 - 28060,20023.0,28060.0,56.62,86189.22
46003 - 28060,46003.0,28060.0,174.45,302164.93
46004 - 28060,46004.0,28060.0,159.29,285420.37
55022 - 28060,55022.0,28060.0,226.52,434144.76
55024 - 28060,55024.0,28060.0,222.65,432053.59
46031 - 28060,46031.0,28060.0,196.52,326146.45
46032 - 28060,46032.0,28060.0,180.64,308611.78
46033 - 28060,46033.0,28060.0,155.61,292204.5
54008 - 28060,54008.0,28060.0,229.34,393907.11
54009 - 28060,54009.0,28060.0,180.55,340605.05
20024 - 28060,20024.0,28060.0,88.47,143783.71
20025 - 28060,20025.0,28060.0,87.42,143361.2
20026 - 28060,20026.0,28060.0,76.39,123619.2
22064 - 28060,22064.0,28060.0,139.33,240650.17
22066 - 28060,22066.0,28060.0,124.57,188870.09
22067 - 28060,22067.0,28060.0,122.58,217484.86
22068 - 28060,22068.0,28060.0,134.59,234961.01
22069 - 28060,22069.0,28060.0,116.56,209233.08
22070 - 28060,22070.0,28060.0,133.42,170317.78
22071 - 28060,22071.0,28060.0,127.12,223259.23
22072 - 28060,22072.0,28060.0,135.23,200093.63
22073 - 28060,22073.0,28060.0,132.09,211192.75
22074 - 28060,22074.0,28060.0,113.52,206701.7
22075 - 28060,22075.0,28060.0,138.79,239886.93
22076 - 28060,22076.0,28060.0,130.35,227233.92
22077 - 28060,22077.0,28060.0,121.23,198957.78
22078 - 28060,22078.0,28060.0,104.41,178195.96
22079 - 28060,22079.0,28060.0,99.31,172829.67
22080 - 28060,22080.0,28060.0,108.3,200362.93
22081 - 28060,22081.0,28060.0,116.81,209088.27
22082 - 28060,22082.0,28060.0,110.58,144153.15
22083 - 28060,22083.0,28060.0,113.79,187200.72
22084 - 28060,22084.0,28060.0,88.73,108188.12
22085 - 28060,22085.0,28060.0,105.73,135093.47
22086 - 28060,22086.0,28060.0,118.07,210767.52
22087 - 28060,22087.0,28060.0,82.94,108334.05
46005 - 28060,46005.0,28060.0,155.51,292601.55
46006 - 28060,46006.0,28060.0,190.14,321958.91
48041 - 28060,48041.0,28060.0,115.29,216455.25
48042 - 28060,48042.0,28060.0,111.96,203701.47
46034 - 28060,46034.0,28060.0,144.94,263631.96
46035 - 28060,46035.0,28060.0,189.78,324722.72
47001 - 28060,47001.0,28060.0,149.36,230376.04
47002 - 28060,47002.0,28060.0,119.4,223969.4
47003 - 28060,47003.0,28060.0,132.92,248143.04
47004 - 28060,47004.0,28060.0,139.82,218603.05
47005 - 28060,47005.0,28060.0,140.95,256696.15
50010 - 28060,50010.0,28060.0,186.97,352013.03
54010 - 28060,54010.0,28060.0,247.31,420492.48
54011 - 28060,54011.0,28060.0,166.53,294786.12
54012 - 28060,54012.0,28060.0,186.4,350036.4
43055 - 28060,43055.0,28060.0,212.46,393787.85
43056 - 28060,43056.0,28060.0,244.24,420042.26
43057 - 28060,43057.0,28060.0,239.4,415314.43
44001 - 28060,44001.0,28060.0,236.15,454896.27
22088 - 28060,22088.0,28060.0,132.01,229908.0
22089 - 28060,22089.0,28060.0,100.62,131944.03
22090 - 28060,22090.0,28060.0,101.6,130776.67
22091 - 28060,22091.0,28060.0,103.85,177929.84
22092 - 28060,22092.0,28060.0,109.58,197326.94
23088 - 28060,23088.0,28060.0,63.81,110011.47
23089 - 28060,23089.0,28060.0,67.0,115552.52
23090 - 28060,23090.0,28060.0,71.07,104065.93
48046 - 28060,48046.0,28060.0,112.6,204561.21
48049 - 28060,48049.0,28060.0,119.79,212029.8
48050 - 28060,48050.0,28060.0,140.3,246075.77
52017 - 28060,52017.0,28060.0,161.72,297932.31
52018 - 28060,52018.0,28060.0,170.81,302365.2
52019 - 28060,52019.0,28060.0,169.62,307379.63
52020 - 28060,52020.0,28060.0,213.72,367960.65
50011 - 28060,50011.0,28060.0,179.03,307548.41
50012 - 28060,50012.0,28060.0,175.22,286986.78
50013 - 28060,50013.0,28060.0,165.88,277601.7
50014 - 28060,50014.0,28060.0,168.22,280394.56
50015 - 28060,50015.0,28060.0,186.1,319487.78
50016 - 28060,50016.0,28060.0,174.83,286749.44
50017 - 28060,50017.0,28060.0,165.39,276628.49
50018 - 28060,50018.0,28060.0,173.1,285721.25
50019 - 28060,50019.0,28060.0,175.14,305655.21
53011 - 28060,53011.0,28060.0,199.87,356569.22
44002 - 28060,44002.0,28060.0,216.05,409816.5
44005 - 28060,44005.0,28060.0,225.85,433403.74
44006 - 28060,44006.0,28060.0,246.14,467376.25
44007 - 28060,44007.0,28060.0,224.06,435139.17
47020 - 28060,47020.0,28060.0,127.42,238086.52
47021 - 28060,47021.0,28060.0,135.12,250885.89
47022 - 28060,47022.0,28060.0,130.05,249546.49
48001 - 28060,48001.0,28060.0,122.6,231660.85
23091 - 28060,23091.0,28060.0,50.74,87936.19
18037 - 28060,18037.0,28060.0,142.29,269254.33
18038 - 28060,18038.0,28060.0,144.18,271341.89
18039 - 28060,18039.0,28060.0,167.37,305227.86
18040 - 28060,18040.0,28060.0,169.97,306120.51
18041 - 28060,18041.0,28060.0,150.46,278777.15
18042 - 28060,18042.0,28060.0,163.65,300078.98
18043 - 28060,18043.0,28060.0,145.58,265515.65
18044 - 28060,18044.0,28060.0,167.67,303804.71
18045 - 28060,18045.0,28060.0,167.96,306001.57
18046 - 28060,18046.0,28060.0,145.74,273047.69
18047 - 28060,18047.0,28060.0,154.27,281415.88
18048 - 28060,18048.0,28060.0,130.66,243738.94
18049 - 28060,18049.0,28060.0,139.99,260866.86
52021 - 28060,52021.0,28060.0,182.26,334341.65
52022 - 28060,52022.0,28060.0,135.3,255909.33
54052 - 28060,54052.0,28060.0,219.97,409350.2
54053 - 28060,54053.0,28060.0,204.52,355909.35
53013 - 28060,53013.0,28060.0,263.27,455936.34
53014 - 28060,53014.0,28060.0,254.02,450122.28
53015 - 28060,53015.0,28060.0,200.63,345397.61
53016 - 28060,53016.0,28060.0,278.34,489278.02
53017 - 28060,53017.0,28060.0,178.44,306942.51
53018 - 28060,53018.0,28060.0,274.33,487529.76
53019 - 28060,53019.0,28060.0,238.07,431187.16
55025 - 28060,55025.0,28060.0,192.23,364553.93
55026 - 28060,55026.0,28060.0,217.51,414957.32
55027 - 28060,55027.0,28060.0,257.17,469625.62
51003 - 28060,51003.0,28060.0,165.46,286535.79
51004 - 28060,51004.0,28060.0,169.0,286769.23
18050 - 28060,18050.0,28060.0,162.4,298174.72
18051 - 28060,18051.0,28060.0,149.45,278220.43
20027 - 28060,20027.0,28060.0,79.37,142503.93
20028 - 28060,20028.0,28060.0,76.5,128161.53
20029 - 28060,20029.0,28060.0,71.43,102056.29
20030 - 28060,20030.0,28060.0,70.25,123851.02
20031 - 28060,20031.0,28060.0,87.52,144811.46
20032 - 28060,20032.0,28060.0,96.05,151538.07
20033 - 28060,20033.0,28060.0,72.48,119874.97
54054 - 28060,54054.0,28060.0,220.28,382993.18
54055 - 28060,54055.0,28060.0,177.5,338247.77
46007 - 28060,46007.0,28060.0,140.62,264782.22
46008 - 28060,46008.0,28060.0,194.14,323274.08
46009 - 28060,46009.0,28060.0,182.93,310031.28
46010 - 28060,46010.0,28060.0,185.8,316164.97
46011 - 28060,46011.0,28060.0,173.0,301596.1
55028 - 28060,55028.0,28060.0,202.73,386534.79
55029 - 28060,55029.0,28060.0,232.54,443003.64
55030 - 28060,55030.0,28060.0,222.74,412482.34
55031 - 28060,55031.0,28060.0,240.44,453465.95
55032 - 28060,55032.0,28060.0,232.65,446469.17
47007 - 28060,47007.0,28060.0,137.35,247642.96
51005 - 28060,51005.0,28060.0,150.61,275901.28
51006 - 28060,51006.0,28060.0,166.97,305617.94
51007 - 28060,51007.0,28060.0,158.51,278055.07
54013 - 28060,54013.0,28060.0,167.21,297597.31
20034 - 28060,20034.0,28060.0,79.85,136683.02
22093 - 28060,22093.0,28060.0,141.37,221243.26
22094 - 28060,22094.0,28060.0,121.19,154703.83
22095 - 28060,22095.0,28060.0,68.33,85296.17
22096 - 28060,22096.0,28060.0,118.83,152520.04
22097 - 28060,22097.0,28060.0,85.14,103726.02
22098 - 28060,22098.0,28060.0,86.14,155848.84
22099 - 28060,22099.0,28060.0,75.61,95197.81
22100 - 28060,22100.0,28060.0,134.51,200688.08
22101 - 28060,22101.0,28060.0,111.41,199019.07
22102 - 28060,22102.0,28060.0,77.76,104157.41
22103 - 28060,22103.0,28060.0,102.76,191013.2
22104 - 28060,22104.0,28060.0,87.82,112436.1
22105 - 28060,22105.0,28060.0,112.51,200803.18
22106 - 28060,22106.0,28060.0,129.99,226141.34
22108 - 28060,22108.0,28060.0,102.03,134644.26
22109 - 28060,22109.0,28060.0,83.75,115492.67
22110 - 28060,22110.0,28060.0,133.63,233828.53
22111 - 28060,22111.0,28060.0,132.56,229763.94
22112 - 28060,22112.0,28060.0,142.33,221579.31
22113 - 28060,22113.0,28060.0,142.01,205958.62
46012 - 28060,46012.0,28060.0,173.81,302002.54
46013 - 28060,46013.0,28060.0,159.11,302212.35
46014 - 28060,46014.0,28060.0,180.78,310740.77
46015 - 28060,46015.0,28060.0,171.82,299664.64
46016 - 28060,46016.0,28060.0,187.85,339884.81
46017 - 28060,46017.0,28060.0,144.97,272636.05
49001 - 28060,49001.0,28060.0,187.06,354929.75
49002 - 28060,49002.0,28060.0,201.92,380421.32
47011 - 28060,47011.0,28060.0,129.0,244481.91
47012 - 28060,47012.0,28060.0,137.73,256725.74
47013 - 28060,47013.0,28060.0,128.86,244004.46
50020 - 28060,50020.0,28060.0,186.52,354166.8
50021 - 28060,50021.0,28060.0,210.23,384286.51
50022 - 28060,50022.0,28060.0,147.87,255892.86
50023 - 28060,50023.0,28060.0,177.2,290438.93
50024 - 28060,50024.0,28060.0,157.69,266392.41
65144 - 28060,65144.0,28060.0,429.98,806242.03
65145 - 28060,65145.0,28060.0,430.84,802895.07
65146 - 28060,65146.0,28060.0,420.98,822268.59
65147 - 28060,65147.0,28060.0,415.68,787776.47
65148 - 28060,65148.0,28060.0,457.51,879475.92
65149 - 28060,65149.0,28060.0,449.61,864296.89
65150 - 28060,65150.0,28060.0,451.03,871902.36
65151 - 28060,65151.0,28060.0,381.59,731643.16
58091 - 28060,58091.0,28060.0,257.76,499852.56
66056 - 28060,66056.0,28060.0,274.01,502282.79
66064 - 28060,66064.0,28060.0,292.27,564254.1
66065 - 28060,66065.0,28060.0,288.99,538993.44
66066 - 28060,66066.0,28060.0,281.47,542279.21
66067 - 28060,66067.0,28060.0,277.35,535731.61
66068 - 28060,66068.0,28060.0,314.9,592918.69
66069 - 28060,66069.0,28060.0,284.77,556033.38
66070 - 28060,66070.0,28060.0,303.08,574467.1
66071 - 28060,66071.0,28060.0,283.64,547125.66
66072 - 28060,66072.0,28060.0,271.57,518250.41
66073 - 28060,66073.0,28060.0,266.73,513090.13
66074 - 28060,66074.0,28060.0,276.17,522067.53
78143 - 28060,78143.0,28060.0,510.61,997791.31
78144 - 28060,78144.0,28060.0,512.06,999436.32
78145 - 28060,78145.0,28060.0,484.7,950829.18
78146 - 28060,78146.0,28060.0,485.06,948476.35
78147 - 28060,78147.0,28060.0,534.75,1014363.32
78148 - 28060,78148.0,28060.0,492.02,966701.15
78149 - 28060,78149.0,28060.0,458.2,885697.2
78150 - 28060,78150.0,28060.0,492.89,952569.91
78151 - 28060,78151.0,28060.0,509.13,994375.55
78152 - 28060,78152.0,28060.0,505.17,970402.01
78153 - 28060,78153.0,28060.0,483.94,915855.95
78154 - 28060,78154.0,28060.0,490.07,948048.33
78155 - 28060,78155.0,28060.0,504.59,989575.69
79002 - 28060,79002.0,28060.0,564.15,1073808.36
79003 - 28060,79003.0,28060.0,556.81,1076501.22
79004 - 28060,79004.0,28060.0,545.1,1069007.65
79005 - 28060,79005.0,28060.0,582.08,1118711.74
79007 - 28060,79007.0,28060.0,574.92,1107526.33
79008 - 28060,79008.0,28060.0,585.95,1121691.3
79009 - 28060,79009.0,28060.0,581.93,1118464.71
79011 - 28060,79011.0,28060.0,552.38,1071793.99
79012 - 28060,79012.0,28060.0,569.95,1105583.81
79017 - 28060,79017.0,28060.0,546.85,1068010.02
79018 - 28060,79018.0,28060.0,567.54,1099028.79
67041 - 28060,67041.0,28060.0,233.97,451790.6
67042 - 28060,67042.0,28060.0,221.13,426314.84
67043 - 28060,67043.0,28060.0,241.67,458345.8
67044 - 28060,67044.0,28060.0,219.36,422246.06
67045 - 28060,67045.0,28060.0,246.24,474866.93
67046 - 28060,67046.0,28060.0,240.59,455198.7
58092 - 28060,58092.0,28060.0,269.0,520095.07
58093 - 28060,58093.0,28060.0,255.46,467818.46
60085 - 28060,60085.0,28060.0,296.93,567066.39
60090 - 28060,60090.0,28060.0,295.68,567353.35
60091 - 28060,60091.0,28060.0,327.44,621760.76
61001 - 28060,61001.0,28060.0,335.44,646905.41
66075 - 28060,66075.0,28060.0,270.47,527726.12
66076 - 28060,66076.0,28060.0,276.97,534344.18
66077 - 28060,66077.0,28060.0,272.93,530865.2
59011 - 28060,59011.0,28060.0,300.77,557684.2
59012 - 28060,59012.0,28060.0,317.44,596567.56
59013 - 28060,59013.0,28060.0,299.65,559704.34
59014 - 28060,59014.0,28060.0,326.9,625558.93
59015 - 28060,59015.0,28060.0,330.03,610494.07
59016 - 28060,59016.0,28060.0,309.05,566244.91
59017 - 28060,59017.0,28060.0,312.15,573490.34
59019 - 28060,59019.0,28060.0,302.54,576373.57
79020 - 28060,79020.0,28060.0,543.19,1044371.01
67018 - 28060,67018.0,28060.0,244.8,473616.72
67019 - 28060,67019.0,28060.0,214.79,414911.81
67020 - 28060,67020.0,28060.0,217.99,419966.83
67021 - 28060,67021.0,28060.0,219.69,422646.52
67022 - 28060,67022.0,28060.0,252.47,472113.27
67023 - 28060,67023.0,28060.0,262.18,484921.12
67024 - 28060,67024.0,28060.0,258.81,480732.03
67025 - 28060,67025.0,28060.0,224.65,428454.8
70082 - 28060,70082.0,28060.0,368.03,674543.31
70083 - 28060,70083.0,28060.0,312.43,598277.61
70084 - 28060,70084.0,28060.0,349.28,652088.05
71001 - 28060,71001.0,28060.0,382.66,711095.85
71002 - 28060,71002.0,28060.0,369.03,676984.27
71003 - 28060,71003.0,28060.0,388.79,725109.72
71004 - 28060,71004.0,28060.0,321.14,620043.03
71005 - 28060,71005.0,28060.0,365.2,691482.35
71006 - 28060,71006.0,28060.0,357.82,670752.99
71007 - 28060,71007.0,28060.0,366.9,695056.35
71008 - 28060,71008.0,28060.0,339.9,645378.88
71009 - 28060,71009.0,28060.0,370.31,698316.31
71010 - 28060,71010.0,28060.0,349.81,674970.36
71011 - 28060,71011.0,28060.0,355.97,648689.69
71012 - 28060,71012.0,28060.0,346.95,653933.22
71013 - 28060,71013.0,28060.0,349.3,657725.33
71014 - 28060,71014.0,28060.0,348.09,657152.5
71015 - 28060,71015.0,28060.0,358.43,684579.8
71016 - 28060,71016.0,28060.0,363.21,678870.47
71017 - 28060,71017.0,28060.0,347.82,658557.67
71018 - 28060,71018.0,28060.0,368.81,674246.1
71019 - 28060,71019.0,28060.0,376.07,685642.11
71020 - 28060,71020.0,28060.0,355.42,694413.33
71021 - 28060,71021.0,28060.0,307.71,598446.86
61002 - 28060,61002.0,28060.0,337.93,653399.41
61003 - 28060,61003.0,28060.0,339.07,654100.16
61004 - 28060,61004.0,28060.0,354.53,684627.74
61005 - 28060,61005.0,28060.0,351.11,671140.62
61006 - 28060,61006.0,28060.0,330.1,642015.47
61007 - 28060,61007.0,28060.0,340.77,658071.25
64006 - 28060,64006.0,28060.0,368.62,723097.98
64007 - 28060,64007.0,28060.0,356.84,697525.63
64008 - 28060,64008.0,28060.0,367.81,717300.72
64009 - 28060,64009.0,28060.0,393.13,752169.52
64010 - 28060,64010.0,28060.0,354.7,697312.98
64011 - 28060,64011.0,28060.0,395.76,734684.65
64012 - 28060,64012.0,28060.0,389.31,754738.58
64013 - 28060,64013.0,28060.0,417.93,782967.27
64014 - 28060,64014.0,28060.0,409.82,794032.39
59020 - 28060,59020.0,28060.0,293.79,565965.46
61069 - 28060,61069.0,28060.0,313.16,610368.97
61070 - 28060,61070.0,28060.0,333.83,642709.82
61071 - 28060,61071.0,28060.0,331.23,641537.15
61072 - 28060,61072.0,28060.0,334.86,642771.6
61073 - 28060,61073.0,28060.0,348.18,662978.21
61074 - 28060,61074.0,28060.0,355.12,677196.72
61075 - 28060,61075.0,28060.0,352.07,686200.17
61076 - 28060,61076.0,28060.0,350.83,666132.22
61077 - 28060,61077.0,28060.0,353.64,675269.8
61078 - 28060,61078.0,28060.0,340.52,665589.91
61079 - 28060,61079.0,28060.0,314.0,611893.36
61080 - 28060,61080.0,28060.0,343.09,657974.03
61081 - 28060,61081.0,28060.0,336.4,659240.28
61082 - 28060,61082.0,28060.0,350.79,680963.79
61083 - 28060,61083.0,28060.0,336.13,658686.65
61084 - 28060,61084.0,28060.0,342.83,662991.8
61085 - 28060,61085.0,28060.0,339.38,661061.83
61086 - 28060,61086.0,28060.0,335.1,645388.79
61087 - 28060,61087.0,28060.0,349.94,680951.05
67026 - 28060,67026.0,28060.0,246.37,475513.43
70009 - 28060,70009.0,28060.0,341.14,635099.07
70010 - 28060,70010.0,28060.0,296.45,579604.99
70011 - 28060,70011.0,28060.0,322.31,612842.53
70012 - 28060,70012.0,28060.0,341.59,643059.2
70013 - 28060,70013.0,28060.0,322.4,616788.69
70014 - 28060,70014.0,28060.0,327.74,619586.35
70015 - 28060,70015.0,28060.0,311.71,587607.97
